datetime,count
2011-01-23 21:00:00,33.45
2011-01-23 22:00:00,18.91
2011-01-23 23:00:00,13.93
2011-01-24 00:00:00,11.27
2011-01-24 01:00:00,4.55
2011-01-24 03:00:00,2.0
2011-01-24 04:00:00,2.1
2011-01-24 05:00:00,6.04
2011-01-24 06:00:00,29.5
2011-01-24 07:00:00,80.8
2011-01-24 08:00:00,174.38
2011-01-24 09:00:00,109.19
2011-01-24 10:00:00,43.44
2011-01-24 11:00:00,41.53
2011-01-24 12:00:00,53.84
2011-01-24 13:00:00,46.51
2011-01-24 14:00:00,42.85
2011-01-24 15:00:00,56.69
2011-01-24 16:00:00,68.23
2011-01-24 17:00:00,154.48
2011-01-24 18:00:00,152.33
2011-01-24 19:00:00,96.4
2011-01-24 20:00:00,63.58
2011-01-24 21:00:00,48.99
2011-01-24 22:00:00,24.97
2011-01-24 23:00:00,17.78
2011-01-25 00:00:00,8.96
2011-01-25 01:00:00,3.25
2011-01-25 02:00:00,2.226666666666667
2011-01-25 04:00:00,1.52
2011-01-25 05:00:00,4.94
2011-01-25 06:00:00,34.29
2011-01-25 07:00:00,84.13
2011-01-25 08:00:00,208.34
2011-01-25 09:00:00,122.35
2011-01-25 10:00:00,54.37
2011-01-25 11:00:00,58.29
2011-01-25 12:00:00,72.41
2011-01-25 13:00:00,74.51
2011-01-25 14:00:00,84.28
2011-01-25 15:00:00,82.97
2011-01-25 16:00:00,95.51
2011-01-25 17:00:00,213.72
2011-01-25 18:00:00,199.2
2011-01-25 19:00:00,109.32
2011-01-25 20:00:00,71.64
2011-01-25 21:00:00,52.79
2011-01-25 22:00:00,37.36
2011-01-25 23:00:00,21.09
2011-01-26 00:00:00,9.39
2011-01-26 01:00:00,5.21
2011-01-26 02:00:00,2.8858333333333333
2011-01-26 05:00:00,2.95
2011-01-26 06:00:00,23.94
2011-01-26 07:00:00,67.4
2011-01-26 08:00:00,148.1
2011-01-26 09:00:00,88.5
2011-01-26 10:00:00,57.37
2011-01-26 11:00:00,50.61
2011-01-26 12:00:00,48.9
2011-01-26 13:00:00,50.42
2011-01-26 14:00:00,47.61
2011-01-26 15:00:00,45.36
2011-01-26 16:00:00,63.78
2011-01-26 17:00:00,118.34
2011-01-27 16:00:00,77.09
2011-01-27 17:00:00,168.49
2011-01-27 18:00:00,135.23
2011-01-27 19:00:00,98.86
2011-01-27 20:00:00,85.37
2011-01-27 21:00:00,50.58
2011-01-27 22:00:00,41.22
2011-01-27 23:00:00,27.73
2011-01-28 00:00:00,14.41
2011-01-28 01:00:00,6.57
2011-01-28 02:00:00,2.5316666666666667
2011-01-28 03:00:00,1.65
2011-01-28 05:00:00,6.34
2011-01-28 06:00:00,32.43
2011-01-28 07:00:00,86.58
2011-01-28 08:00:00,215.9
2011-01-28 09:00:00,79.2
2011-01-28 10:00:00,39.79
2011-01-28 11:00:00,42.03
2011-01-28 12:00:00,47.18
2011-01-28 13:00:00,48.68
2011-01-28 14:00:00,56.2
2011-01-28 15:00:00,56.22
2011-01-28 16:00:00,71.26
2011-01-28 17:00:00,166.39
2011-01-28 18:00:00,153.19
2011-01-28 19:00:00,102.09
2011-01-28 20:00:00,70.36
2011-01-28 21:00:00,50.59
2011-01-28 22:00:00,44.72
2011-01-28 23:00:00,29.33
2011-01-29 00:00:00,33.14
2011-01-29 01:00:00,24.76
2011-01-29 02:00:00,17.09
2011-01-29 03:00:00,11.686666666666667
2011-01-29 04:00:00,2.87
2011-01-29 06:00:00,3.21
2011-01-29 07:00:00,10.02
2011-01-29 08:00:00,22.88
2011-01-29 09:00:00,41.82666666666666
2011-01-29 10:00:00,59.17
2011-01-29 11:00:00,60.51
2011-01-29 12:00:00,80.66
2011-01-29 13:00:00,82.98
2011-01-29 14:00:00,78.28
2011-01-29 15:00:00,78.64
2011-01-29 16:00:00,85.39
2011-01-29 17:00:00,72.42
2011-01-29 18:00:00,68.7
2011-01-29 19:00:00,64.15
2011-01-29 20:00:00,46.59
2011-01-29 21:00:00,37.85
2011-01-29 22:00:00,37.86
2011-01-29 23:00:00,27.63
2011-01-30 00:00:00,28.19
2011-01-30 01:00:00,25.39
2011-01-30 02:00:00,19.8
2011-01-30 03:00:00,10.186666666666667
2011-01-30 04:00:00,3.97
2011-01-30 05:00:00,3.02
2011-01-30 07:00:00,8.78
2011-01-30 08:00:00,17.43
2011-01-30 09:00:00,35.276666666666664
2011-01-30 10:00:00,60.06
2011-01-30 11:00:00,68.98
2011-01-30 12:00:00,127.75
2011-01-30 13:00:00,90.6
2011-01-30 14:00:00,98.57
2011-01-30 15:00:00,122.71
2011-01-30 16:00:00,122.59
2011-01-30 17:00:00,77.92
2011-01-30 18:00:00,68.83
2011-01-30 19:00:00,44.23
2011-01-30 20:00:00,37.04
2011-01-30 21:00:00,33.31
2011-01-30 22:00:00,22.6
2011-01-30 23:00:00,14.44
2011-01-31 00:00:00,10.97
2011-01-31 01:00:00,3.54
2011-01-31 02:00:00,2.71
2011-01-31 03:00:00,2.1
2011-01-31 04:00:00,1.56
2011-01-31 05:00:00,2.07
2011-01-31 06:00:00,33.1
2011-01-31 07:00:00,86.33
2011-01-31 08:00:00,176.39
2011-01-31 09:00:00,95.22
2011-01-31 10:00:00,41.6
2011-01-31 11:00:00,41.1
2011-01-31 12:00:00,59.72
2011-01-31 13:00:00,53.99
2011-01-31 14:00:00,51.61
2011-01-31 15:00:00,46.39
2011-01-31 16:00:00,70.1
2011-01-31 17:00:00,156.82
2011-01-31 18:00:00,153.85
2011-01-31 19:00:00,127.24
2011-01-31 20:00:00,57.86
2011-01-31 21:00:00,37.56
2011-01-31 22:00:00,32.38
2011-01-31 23:00:00,17.2
2011-02-20 00:00:00,33.52
2011-02-20 01:00:00,24.17
2011-02-20 02:00:00,18.12
2011-02-20 03:00:00,10.1
2011-02-20 04:00:00,2.56
2011-02-20 06:00:00,2.67
2011-02-20 07:00:00,9.81
2011-02-20 08:00:00,18.94
2011-02-20 09:00:00,34.22333333333333
2011-02-20 10:00:00,97.58
2011-02-20 11:00:00,121.27
2011-02-20 12:00:00,131.95
2011-02-20 13:00:00,135.22
2011-02-20 14:00:00,142.8
2011-02-20 15:00:00,156.29
2011-02-20 16:00:00,150.08
2011-02-20 17:00:00,110.16
2011-02-20 18:00:00,78.93
2011-02-20 19:00:00,67.13
2011-02-20 20:00:00,67.55
2011-02-20 21:00:00,61.15
2011-02-20 22:00:00,44.44
2011-02-20 23:00:00,35.66
2011-02-21 00:00:00,23.52
2011-02-21 01:00:00,18.83
2011-02-21 02:00:00,10.39
2011-02-21 03:00:00,4.14
2011-02-21 04:00:00,4.18
2011-02-21 05:00:00,7.07
2011-02-21 06:00:00,22.36
2011-02-21 07:00:00,73.71
2011-02-21 08:00:00,78.76
2011-02-21 09:00:00,86.46
2011-02-21 10:00:00,83.89
2011-02-21 11:00:00,86.78
2011-02-21 12:00:00,88.76
2011-02-21 13:00:00,66.58
2011-02-21 14:00:00,85.07
2011-02-21 15:00:00,91.45
2011-02-21 16:00:00,75.02
2011-02-21 17:00:00,87.24
2011-02-21 18:00:00,81.53
2011-02-21 19:00:00,76.42
2011-02-21 20:00:00,38.32
2011-02-21 21:00:00,30.25
2011-02-21 22:00:00,27.55
2011-02-21 23:00:00,14.41
2011-02-22 06:00:00,31.35
2011-02-22 07:00:00,88.48
2011-02-22 08:00:00,197.54
2011-02-22 09:00:00,104.86
2011-02-22 10:00:00,44.55
2011-02-22 11:00:00,50.36
2011-02-22 12:00:00,59.06
2011-02-22 13:00:00,72.59
2011-02-22 14:00:00,71.77
2011-02-22 15:00:00,76.24
2011-02-22 16:00:00,72.43
2011-02-22 17:00:00,159.6
2011-02-22 18:00:00,158.12
2011-02-22 19:00:00,99.07
2011-02-22 20:00:00,67.31
2011-02-22 21:00:00,47.82
2011-02-22 22:00:00,28.29
2011-02-22 23:00:00,18.06
2011-02-23 00:00:00,11.29
2011-02-23 01:00:00,5.15
2011-02-23 02:00:00,2.205
2011-02-23 03:00:00,1.51
2011-02-23 05:00:00,5.65
2011-02-23 06:00:00,30.41
2011-02-23 07:00:00,76.72
2011-02-23 08:00:00,181.99
2011-02-23 09:00:00,122.48
2011-02-23 10:00:00,54.41
2011-02-23 11:00:00,60.74
2011-02-23 12:00:00,75.08
2011-02-23 13:00:00,69.98
2011-02-23 14:00:00,77.61
2011-02-23 15:00:00,72.88
2011-02-23 16:00:00,106.99
2011-02-23 17:00:00,232.42
2011-02-23 18:00:00,204.61
2011-02-23 19:00:00,139.51
2011-02-23 20:00:00,75.03
2011-02-23 21:00:00,62.6
2011-02-23 22:00:00,46.47
2011-02-23 23:00:00,24.8
2011-02-24 00:00:00,10.71
2011-02-24 01:00:00,5.07
2011-02-24 02:00:00,2.39
2011-02-24 03:00:00,2.05
2011-02-24 05:00:00,6.96
2011-02-24 06:00:00,36.26
2011-02-24 07:00:00,99.91
2011-02-24 08:00:00,251.33
2011-02-24 09:00:00,135.08
2011-02-24 10:00:00,59.1
2011-02-24 11:00:00,73.04
2011-02-24 12:00:00,94.7
2011-02-24 13:00:00,90.33
2011-02-24 14:00:00,90.61
2011-02-24 15:00:00,41.37
2011-02-24 16:00:00,52.16
2011-02-24 17:00:00,182.85
2011-02-24 18:00:00,175.68
2011-02-24 19:00:00,93.32
2011-02-24 20:00:00,71.14
2011-02-24 21:00:00,61.01
2011-02-24 22:00:00,34.68
2011-02-24 23:00:00,36.66
2011-02-25 00:00:00,14.36
2011-02-25 01:00:00,11.31
2011-02-25 02:00:00,6.955
2011-02-25 03:00:00,2.32
2011-02-25 05:00:00,8.25
2011-02-25 06:00:00,27.41
2011-02-25 07:00:00,64.85
2011-02-25 08:00:00,142.57
2011-02-25 09:00:00,71.67
2011-02-25 10:00:00,37.79
2011-02-25 11:00:00,152.19
2011-02-25 12:00:00,172.39
2011-02-25 13:00:00,169.75
2011-02-25 14:00:00,170.43
2011-02-25 15:00:00,194.85
2011-02-25 16:00:00,106.49
2011-02-25 17:00:00,189.9
2011-02-25 18:00:00,165.36
2011-02-25 19:00:00,114.35
2011-02-25 20:00:00,66.42
2011-02-25 21:00:00,51.87
2011-02-25 22:00:00,43.56
2011-02-25 23:00:00,29.93
2011-02-26 00:00:00,28.52
2011-02-26 01:00:00,21.39
2011-02-26 02:00:00,16.79
2011-02-26 03:00:00,13.263333333333332
2011-02-26 04:00:00,3.51
2011-02-26 05:00:00,2.57
2011-02-26 06:00:00,2.85
2011-02-26 07:00:00,9.09
2011-02-26 08:00:00,27.42
2011-02-26 09:00:00,51.26
2011-02-26 10:00:00,111.55
2011-02-26 11:00:00,128.02
2011-02-26 12:00:00,132.3
2011-02-26 13:00:00,132.78
2011-02-26 14:00:00,130.87
2011-02-26 15:00:00,132.61
2011-02-26 16:00:00,142.76
2011-02-26 17:00:00,118.5
2011-02-26 18:00:00,89.81
2011-02-26 19:00:00,74.36
2011-02-26 20:00:00,64.39
2011-02-26 21:00:00,41.47
2011-02-26 22:00:00,46.35
2011-02-26 23:00:00,45.89
2011-02-27 00:00:00,29.52
2011-02-27 01:00:00,28.86
2011-02-27 02:00:00,23.82
2011-02-27 03:00:00,12.9
2011-02-27 04:00:00,4.31
2011-02-27 06:00:00,3.05
2011-02-27 07:00:00,8.86
2011-02-27 08:00:00,37.4
2011-02-27 09:00:00,50.21
2011-02-27 10:00:00,73.22
2011-02-27 11:00:00,113.56
2011-02-27 12:00:00,155.9
2011-02-27 13:00:00,162.01
2011-02-27 14:00:00,175.06
2011-02-27 15:00:00,236.97
2011-02-27 16:00:00,256.6
2011-02-27 17:00:00,130.72
2011-02-27 18:00:00,117.46
2011-02-27 19:00:00,96.95
2011-02-27 20:00:00,77.22
2011-02-27 21:00:00,71.14
2011-02-27 22:00:00,52.16
2011-02-27 23:00:00,37.92
2011-02-28 00:00:00,19.98
2011-02-28 01:00:00,4.65
2011-02-28 03:00:00,1.89
2011-02-28 05:00:00,8.01
2011-02-28 06:00:00,37.3
2011-02-28 07:00:00,115.42
2011-02-28 08:00:00,233.63
2011-02-28 09:00:00,144.42
2011-02-28 10:00:00,91.46
2011-02-28 11:00:00,117.49
2011-02-28 12:00:00,119.75
2011-02-28 13:00:00,107.05
2011-02-28 14:00:00,59.0
2011-02-28 15:00:00,58.99
2011-02-28 16:00:00,84.38
2011-02-28 17:00:00,189.09
2011-02-28 18:00:00,172.75
2011-02-28 19:00:00,99.86
2011-02-28 20:00:00,80.6
2011-02-28 21:00:00,64.18
2011-02-28 22:00:00,35.01
2011-02-28 23:00:00,26.47
2011-03-20 00:00:00,37.82
2011-03-20 01:00:00,31.95
2011-03-20 02:00:00,21.62
2011-03-20 03:00:00,10.92
2011-03-20 04:00:00,1.31
2011-03-20 05:00:00,1.41
2011-03-20 06:00:00,1.48
2011-03-20 07:00:00,10.62
2011-03-20 08:00:00,37.71
2011-03-20 09:00:00,55.83
2011-03-20 10:00:00,123.47
2011-03-20 11:00:00,147.93
2011-03-20 12:00:00,158.3
2011-03-20 13:00:00,141.11
2011-03-20 14:00:00,149.36
2011-03-20 15:00:00,158.92
2011-03-20 16:00:00,140.82
2011-03-20 17:00:00,104.98
2011-03-20 18:00:00,123.92
2011-03-20 19:00:00,76.77
2011-03-20 20:00:00,69.17
2011-03-20 21:00:00,58.75
2011-03-20 22:00:00,47.8
2011-03-20 23:00:00,35.51
2011-03-21 00:00:00,23.61
2011-03-21 01:00:00,14.91
2011-03-21 02:00:00,9.27
2011-03-21 03:00:00,2.97
2011-03-21 05:00:00,15.15
2011-03-21 06:00:00,56.86
2011-03-21 07:00:00,88.49
2011-03-21 08:00:00,259.73
2011-03-21 09:00:00,161.69
2011-03-21 10:00:00,88.6
2011-03-21 11:00:00,117.16
2011-03-21 12:00:00,128.02
2011-03-21 13:00:00,129.08
2011-03-21 14:00:00,121.57
2011-03-21 15:00:00,168.38
2011-03-21 16:00:00,217.99
2011-03-21 17:00:00,469.7
2011-03-21 18:00:00,416.4
2011-03-21 19:00:00,304.27
2011-03-21 20:00:00,248.64
2011-03-21 21:00:00,97.38
2011-03-21 22:00:00,108.35
2011-03-21 23:00:00,57.05
2011-03-22 00:00:00,54.61
2011-03-22 01:00:00,12.02
2011-03-22 02:00:00,7.83
2011-03-22 03:00:00,4.13
2011-03-22 04:00:00,4.72
2011-03-22 05:00:00,18.46
2011-03-22 06:00:00,76.2
2011-03-22 07:00:00,202.6
2011-03-22 08:00:00,287.55
2011-03-22 09:00:00,150.22
2011-03-22 10:00:00,125.49
2011-03-22 11:00:00,117.62
2011-03-22 12:00:00,156.16
2011-03-22 13:00:00,141.89
2011-03-22 14:00:00,122.77
2011-03-22 15:00:00,135.44
2011-03-22 16:00:00,240.62
2011-03-22 17:00:00,446.26
2011-03-22 18:00:00,396.4
2011-03-22 19:00:00,209.23
2011-03-22 20:00:00,140.67
2011-03-22 21:00:00,103.7
2011-03-22 22:00:00,79.88
2011-03-22 23:00:00,49.09
2011-03-23 00:00:00,24.86
2011-03-23 01:00:00,10.3
2011-03-23 02:00:00,6.87
2011-03-23 03:00:00,3.8
2011-03-23 05:00:00,11.17
2011-03-23 06:00:00,60.94
2011-03-23 07:00:00,151.82
2011-03-23 08:00:00,269.71
2011-03-23 09:00:00,157.45
2011-03-23 10:00:00,61.23
2011-03-23 11:00:00,66.54
2011-03-23 12:00:00,65.33
2011-03-23 13:00:00,85.83
2011-03-23 14:00:00,92.34
2011-03-23 15:00:00,85.29
2011-03-23 16:00:00,148.05
2011-03-23 17:00:00,338.59
2011-03-23 18:00:00,193.27
2011-03-23 19:00:00,135.86
2011-03-23 20:00:00,68.07
2011-03-23 21:00:00,56.27
2011-03-23 22:00:00,70.28
2011-03-23 23:00:00,43.96
2011-03-24 00:00:00,20.74
2011-03-24 01:00:00,7.02
2011-03-24 02:00:00,5.35
2011-03-24 03:00:00,3.2816666666666663
2011-03-24 04:00:00,3.12
2011-03-24 05:00:00,13.64
2011-03-24 06:00:00,59.73
2011-03-24 07:00:00,81.96
2011-03-24 08:00:00,114.89
2011-03-24 09:00:00,145.03
2011-03-24 10:00:00,64.47
2011-03-24 11:00:00,70.0
2011-03-24 12:00:00,75.48
2011-03-24 13:00:00,84.34
2011-03-24 14:00:00,95.18
2011-03-24 15:00:00,87.55
2011-03-24 16:00:00,128.43
2011-03-24 17:00:00,262.27
2011-03-24 18:00:00,239.18
2011-03-24 19:00:00,171.61
2011-03-24 20:00:00,102.65
2011-03-24 21:00:00,88.61
2011-03-24 22:00:00,72.91
2011-03-24 23:00:00,48.78
2011-03-25 00:00:00,25.58
2011-03-25 01:00:00,11.73
2011-03-25 02:00:00,7.84
2011-03-25 03:00:00,3.225
2011-03-25 04:00:00,2.5673333333333335
2011-03-25 05:00:00,13.98
2011-03-25 06:00:00,66.02
2011-03-25 07:00:00,173.17
2011-03-25 08:00:00,285.75
2011-03-25 09:00:00,173.12
2011-03-25 10:00:00,104.78
2011-03-25 11:00:00,102.44
2011-03-25 12:00:00,119.33
2011-03-25 13:00:00,120.52
2011-03-25 14:00:00,126.26
2011-03-25 15:00:00,119.34
2011-03-25 16:00:00,164.24
2011-03-25 17:00:00,258.66
2011-03-25 18:00:00,245.54
2011-03-25 19:00:00,156.78
2011-03-25 20:00:00,108.33
2011-03-25 21:00:00,85.46
2011-03-25 22:00:00,61.52
2011-03-25 23:00:00,50.14
2011-03-26 00:00:00,38.07
2011-03-26 01:00:00,28.66
2011-03-26 02:00:00,23.35
2011-03-26 03:00:00,11.4
2011-03-26 04:00:00,4.68
2011-03-26 05:00:00,4.78
2011-03-26 06:00:00,14.36
2011-03-26 07:00:00,40.59
2011-03-26 08:00:00,106.2
2011-03-26 09:00:00,117.90666666666667
2011-03-26 10:00:00,159.35
2011-03-26 11:00:00,170.05
2011-03-26 12:00:00,204.75
2011-03-26 13:00:00,211.15
2011-03-26 14:00:00,208.47
2011-03-26 15:00:00,214.42
2011-03-26 16:00:00,200.71
2011-03-26 17:00:00,206.77
2011-03-26 18:00:00,192.54
2011-03-26 19:00:00,128.18
2011-03-26 20:00:00,84.55
2011-03-26 21:00:00,69.96
2011-03-26 22:00:00,65.51
2011-03-26 23:00:00,46.96
2011-03-27 00:00:00,40.04
2011-03-27 01:00:00,29.79
2011-03-27 02:00:00,24.08
2011-03-27 03:00:00,11.592666666666666
2011-03-27 04:00:00,4.44
2011-03-27 06:00:00,12.54
2011-03-27 07:00:00,96.67
2011-03-27 08:00:00,82.66
2011-03-27 09:00:00,88.83666666666666
2011-03-27 10:00:00,136.18
2011-03-27 11:00:00,158.53
2011-03-27 12:00:00,174.83
2011-03-27 13:00:00,185.58
2011-03-27 14:00:00,199.07
2011-03-27 15:00:00,199.2
2011-03-27 16:00:00,204.29
2011-03-27 17:00:00,204.65
2011-03-27 18:00:00,162.53
2011-03-27 19:00:00,136.18
2011-03-27 20:00:00,84.93
2011-03-27 21:00:00,59.63
2011-03-27 22:00:00,47.25
2011-03-27 23:00:00,51.14
2011-03-28 00:00:00,17.0
2011-03-28 01:00:00,8.3
2011-03-28 02:00:00,6.61
2011-03-28 03:00:00,3.91
2011-03-28 05:00:00,12.66
2011-03-28 06:00:00,62.09
2011-03-28 07:00:00,180.6
2011-03-28 08:00:00,272.19
2011-03-28 09:00:00,170.36
2011-03-28 10:00:00,117.42
2011-03-28 11:00:00,106.93
2011-03-28 12:00:00,115.66
2011-03-28 13:00:00,113.82
2011-03-28 14:00:00,119.66
2011-03-28 15:00:00,112.04
2011-03-28 16:00:00,160.23
2011-03-28 17:00:00,289.37
2011-03-28 18:00:00,264.13
2011-03-28 19:00:00,190.8
2011-03-28 20:00:00,128.79
2011-03-28 21:00:00,102.54
2011-03-28 22:00:00,67.22
2011-03-28 23:00:00,40.17
2011-03-29 00:00:00,17.57
2011-03-29 01:00:00,7.54
2011-03-29 02:00:00,11.62
2011-03-29 03:00:00,2.33
2011-03-29 04:00:00,3.3966666666666665
2011-03-29 05:00:00,15.14
2011-03-29 06:00:00,63.84
2011-03-29 07:00:00,184.82
2011-03-29 08:00:00,280.16
2011-03-29 09:00:00,174.83
2011-03-29 10:00:00,104.38
2011-03-29 11:00:00,103.33
2011-03-29 12:00:00,115.58
2011-03-29 13:00:00,112.96
2011-03-29 14:00:00,119.62
2011-03-29 15:00:00,117.88
2011-03-29 16:00:00,171.44
2011-03-29 17:00:00,372.25
2011-03-29 18:00:00,312.35
2011-03-29 19:00:00,197.05
2011-03-29 20:00:00,140.58
2011-03-29 21:00:00,107.49
2011-03-29 22:00:00,79.83
2011-03-29 23:00:00,50.94
2011-03-30 00:00:00,22.4
2011-03-30 01:00:00,12.05
2011-03-30 02:00:00,6.14
2011-03-30 03:00:00,3.75
2011-03-30 04:00:00,3.98
2011-03-30 05:00:00,15.19
2011-03-30 06:00:00,69.9
2011-03-30 07:00:00,180.94
2011-03-30 08:00:00,299.84
2011-03-30 09:00:00,162.82
2011-03-30 10:00:00,90.6
2011-03-30 11:00:00,91.52
2011-03-30 12:00:00,98.47
2011-03-30 13:00:00,102.07
2011-03-30 14:00:00,93.49
2011-03-30 15:00:00,55.63
2011-03-30 16:00:00,75.65
2011-03-30 17:00:00,155.74
2011-03-30 18:00:00,173.55
2011-03-30 19:00:00,129.51
2011-03-30 20:00:00,70.15
2011-03-30 21:00:00,73.28
2011-03-30 22:00:00,48.24
2011-03-30 23:00:00,34.43
2011-03-31 00:00:00,14.52
2011-03-31 01:00:00,8.49
2011-03-31 02:00:00,6.195833333333334
2011-03-31 03:00:00,3.87
2011-03-31 04:00:00,3.61
2011-03-31 05:00:00,11.51
2011-03-31 06:00:00,34.58
2011-03-31 07:00:00,90.32
2011-03-31 08:00:00,236.47
2011-03-31 09:00:00,74.59
2011-03-31 10:00:00,53.53
2011-03-31 11:00:00,58.85
2011-03-31 12:00:00,59.28
2011-03-31 13:00:00,70.74
2011-03-31 14:00:00,70.18
2011-03-31 15:00:00,50.73
2011-03-31 16:00:00,104.27
2011-03-31 17:00:00,204.35
2011-03-31 18:00:00,206.22
2011-03-31 19:00:00,148.61
2011-03-31 20:00:00,72.95
2011-03-31 21:00:00,85.39
2011-03-31 22:00:00,50.14
2011-03-31 23:00:00,46.47
2011-04-20 00:00:00,51.88
2011-04-20 01:00:00,10.47
2011-04-20 02:00:00,8.83
2011-04-20 03:00:00,3.72
2011-04-20 04:00:00,4.48
2011-04-20 05:00:00,18.47
2011-04-20 06:00:00,86.63
2011-04-20 07:00:00,269.1
2011-04-20 08:00:00,433.83
2011-04-20 09:00:00,206.73
2011-04-20 10:00:00,134.24
2011-04-20 11:00:00,137.9
2011-04-20 12:00:00,206.54
2011-04-20 13:00:00,199.74
2011-04-20 14:00:00,172.32
2011-04-20 15:00:00,174.32
2011-04-20 16:00:00,281.88
2011-04-20 17:00:00,499.31
2011-04-20 18:00:00,508.19
2011-04-20 19:00:00,411.73
2011-04-20 20:00:00,316.29
2011-04-20 21:00:00,222.29
2011-04-20 22:00:00,153.24
2011-04-20 23:00:00,92.59
2011-04-21 00:00:00,40.63
2011-04-21 01:00:00,16.25
2011-04-21 02:00:00,11.25
2011-04-21 03:00:00,3.89
2011-04-21 04:00:00,4.1
2011-04-21 05:00:00,21.24
2011-04-21 06:00:00,63.06
2011-04-21 07:00:00,187.09
2011-04-21 08:00:00,290.43
2011-04-21 09:00:00,176.98
2011-04-21 10:00:00,127.52
2011-04-21 11:00:00,144.37
2011-04-21 12:00:00,171.38
2011-04-21 13:00:00,172.68
2011-04-21 14:00:00,133.41
2011-04-21 15:00:00,136.48
2011-04-21 16:00:00,213.66
2011-04-21 17:00:00,449.71
2011-04-21 18:00:00,376.13
2011-04-21 19:00:00,225.12
2011-04-21 20:00:00,176.31
2011-04-21 21:00:00,116.8
2011-04-21 22:00:00,100.14
2011-04-21 23:00:00,68.4
2011-04-22 00:00:00,37.65
2011-04-22 01:00:00,18.63
2011-04-22 02:00:00,11.36
2011-04-22 03:00:00,4.0
2011-04-22 04:00:00,4.24
2011-04-22 05:00:00,16.41
2011-04-22 06:00:00,74.03
2011-04-22 07:00:00,156.58
2011-04-22 08:00:00,288.56
2011-04-22 09:00:00,169.52
2011-04-22 10:00:00,115.9
2011-04-22 11:00:00,95.94
2011-04-22 12:00:00,105.36
2011-04-22 13:00:00,72.05
2011-04-22 14:00:00,33.3
2011-04-22 15:00:00,75.5
2011-04-22 16:00:00,124.41
2011-04-22 17:00:00,138.55
2011-04-22 18:00:00,105.69
2011-04-22 19:00:00,97.61
2011-04-22 20:00:00,75.65
2011-04-22 21:00:00,62.4
2011-04-22 22:00:00,59.98
2011-04-22 23:00:00,52.23
2011-04-23 00:00:00,36.14
2011-04-23 01:00:00,27.4
